道具ID,名称,文字描述,品质,图标,图集路径,物品类型,能否叠加,叠加数量,带回城镇,能否被销毁
47015,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47016,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47017,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47018,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47019,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47020,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47021,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47022,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47023,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47024,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47025,稀有：炽热吊坠,炽热的吊坠,2,necklace_tooth3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47026,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47027,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47028,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47029,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47030,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47031,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47032,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47033,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47034,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47035,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47036,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47037,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47038,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47039,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47040,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47041,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47042,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47043,稀有：炽热兜帽,炽热的兜帽,2,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47044,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47045,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47046,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47047,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47048,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47049,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47050,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47051,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47052,稀有：炽热护臂,炽热的护臂,2,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47053,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47054,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47055,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47056,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47057,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47058,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47059,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47060,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47061,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47062,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47063,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47064,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47065,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47066,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47067,稀有：炽热戒指,炽热的戒指,2,ring_emerald,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47068,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47069,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47070,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47071,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47072,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47073,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47074,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47075,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47076,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47077,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47078,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47079,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47080,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47081,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47082,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47083,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47084,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47085,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47086,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47087,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47088,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47089,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47090,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47091,稀有：炽热护肩,炽热的护肩,2,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47092,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47093,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47094,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47095,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47096,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47097,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47098,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47099,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47100,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47101,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47102,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47103,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47104,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47105,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47106,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47107,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47108,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47109,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47110,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47111,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47112,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47113,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47114,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47115,稀有：炽热火把,炽热的火把,2,torch_guimu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47116,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47117,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47118,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47119,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47120,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47121,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47122,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47123,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47124,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47125,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47126,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47127,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47128,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47129,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47130,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47131,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47132,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47133,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47134,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47135,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47136,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47137,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47138,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47139,稀有：炽热战斧,炽热的战斧,2,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47140,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47141,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47142,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47143,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47144,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47145,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47146,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47147,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47148,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47149,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47150,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47151,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47152,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47153,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47154,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47155,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47156,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47157,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47158,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47159,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47160,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47161,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47162,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47163,稀有：炽热杖,炽热的杖,2,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47164,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47165,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47166,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47167,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47168,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47169,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47170,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47171,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47172,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47173,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47174,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47175,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47176,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47177,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47178,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47179,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47180,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47181,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47182,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47183,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47184,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47185,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47186,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47187,稀有：炽热短剑,炽热的短剑,2,fashi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47188,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47189,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47190,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47191,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47192,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47193,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47194,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47195,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47196,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47197,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47198,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47199,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47200,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47201,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47202,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47203,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47204,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47205,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47206,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47207,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47208,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47209,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47210,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47211,稀有：炽热直剑,炽热的直剑,2,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47212,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47213,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47214,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47215,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47216,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47217,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47218,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
47219,稀有：炽热巨锤,炽热的巨锤,2,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,0,1
